"product_id","category","sub_category","product_name"
FUR-FU-10002696,Furniture,Furnishings,"Eldon Frame, Durable"
FUR-SAF-10001428,Furniture,Bookcases,"Safco Corner Shelving, Pine"
OFF-AR-10002375,Office Supplies,Art,Newell 351
FUR-FU-10002957,Furniture,Furnishings,"Tenex Stacking Tray, Durable"
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
OFF-LA-10002159,Office Supplies,Labels,"Hon Removable Labels, Adjustable"
FUR-FU-10003235,Furniture,Furnishings,"Eldon Frame, Durable"
TEC-CO-10003561,Technology,Copiers,"Sharp Copy Machine, Color"
TEC-PH-10001304,Technology,Phones,"Apple Office Telephone, Cordless"
OFF-FA-10004705,Office Supplies,Fasteners,"OIC Thumb Tacks, 12 Pack"
OFF-KIT-10002828,Office Supplies,Appliances,"KitchenAid Microwave, White"
OFF-LA-10000536,Office Supplies,Labels,"Smead Color Coded Labels, Laser Printer Compatible"
OFF-ROG-10000191,Office Supplies,Storage,"Rogers Lockers, Wire Frame"
OFF-FA-10003985,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes"
OFF-ELD-10001037,Office Supplies,Storage,"Eldon Trays, Wire Frame"
TEC-PH-10004675,Technology,Phones,"Nokia Audio Dock, VoIP"
OFF-EN-10000378,Office Supplies,Envelopes,"Jiffy Mailers, Set of 50"
TEC-AC-10001830,Technology,Accessories,"Enermax Router, Erganomic"
OFF-BI-10002775,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear"
OFF-GLO-10000201,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Recycled"
FUR-FU-10003608,Furniture,Furnishings,"Advantus Light Bulb, Black"
OFF-PA-10000301,Office Supplies,Paper,"Enermax Parchment Paper, Premium"
OFF-PA-10002237,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11"
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
OFF-AME-10004759,Office Supplies,Envelopes,"Ames Manila Envelope, with clear poly window"
OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes"
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
OFF-KIT-10003757,Office Supplies,Appliances,"KitchenAid Refrigerator, Red"
TEC-PH-10000270,Technology,Phones,"Apple Office Telephone, VoIP"
OFF-SU-10004650,Office Supplies,Supplies,"Acme Scissors, High Speed"
OFF-AP-10002238,Office Supplies,Appliances,"Hoover Coffee Grinder, Red"
FUR-BO-10001739,Furniture,Bookcases,"Dania Classic Bookcase, Mobile"
OFF-SU-10001397,Office Supplies,Supplies,"Acme Box Cutter, Steel"
TEC-CO-10001177,Technology,Copiers,"HP Fax and Copier, Color"
FUR-FU-10003214,Furniture,Furnishings,"Eldon Stacking Tray, Durable"
OFF-EN-10003455,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50"
OFF-SU-10003544,Office Supplies,Supplies,"Kleencut Scissors, High Speed"
TEC-MA-10002686,Technology,Machines,"Okidata Card Printer, White"
OFF-LA-10001738,Office Supplies,Labels,"Novimex Color Coded Labels, Alphabetical"
OFF-HAR-10003043,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set"
OFF-BI-10004187,Office Supplies,Binders,Staples
OFF-SU-10000207,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed"
OFF-SU-10004658,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip"
OFF-AP-10002963,Office Supplies,Appliances,"Hoover Toaster, Red"
FUR-FU-10001144,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic"
FUR-RUB-10001310,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
OFF-BI-10000179,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy"
OFF-FA-10000099,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal"
TEC-PH-10002218,Technology,Phones,"Apple Speaker Phone, Cordless"
OFF-BI-10003397,Office Supplies,Binders,"Acco Hole Reinforcements, Clear"
FUR-IKE-10003682,Furniture,Bookcases,"Ikea Corner Shelving, Metal"
FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
OFF-EAT-10002068,Office Supplies,Paper,"Eaton Note Cards, Premium"
FUR-CH-10004913,Furniture,Chairs,"Office Star Rocking Chair, Red"
OFF-ST-10004577,Office Supplies,Storage,"Fellowes Lockers, Industrial"
OFF-AP-10002264,Office Supplies,Appliances,"KitchenAid Blender, White"
OFF-AR-10001216,Office Supplies,Art,Newell 339
OFF-ROG-10002818,Office Supplies,Storage,"Rogers Trays, Industrial"
FUR-DAN-10001875,Furniture,Bookcases,"Dania Floating Shelf Set, Metal"
TEC-MA-10003078,Technology,Machines,"Epson Printer, White"
TEC-MEM-10000312,Technology,Accessories,"Memorex Mouse, Programmable"
OFF-AME-10000440,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window"
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
OFF-CAM-10002611,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled"
FUR-CH-10000343,Furniture,Chairs,"Hon Executive Leather Armchair, Black"
OFF-SU-10003758,Office Supplies,Supplies,"Fiskars Scissors, High Speed"
OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack"
TEC-PH-10004823,Technology,Phones,"Nokia Smart Phone, Full Size"
TEC-MA-10002093,Technology,Machines,"StarTech Card Printer, Durable"
OFF-ST-10000362,Office Supplies,Storage,"Eldon File Cart, Blue"
OFF-ST-10002466,Office Supplies,Storage,"Smead Box, Blue"
TEC-CO-10002055,Technology,Copiers,"Hewlett Ink, Digital"
OFF-BI-10001200,Office Supplies,Binders,"Avery Binder, Durable"
OFF-ST-10004703,Office Supplies,Storage,"Tenex Folders, Single Width"
OFF-PA-10004947,Office Supplies,Paper,Staples
FUR-FU-10001169,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack"
FUR-CH-10004387,Furniture,Chairs,"Hon Chairmat, Red"
OFF-EN-10002723,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window"
OFF-LA-10000248,Office Supplies,Labels,Avery 52
OFF-AP-10000577,Office Supplies,Appliances,"Cuisinart Stove, Black"
TEC-OKI-10001062,Technology,Machines,"Okidata Printer, White"
OFF-PA-10002292,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled"
FUR-TEN-10001809,Furniture,Furnishings,"Tenex Photo Frame, Erganomic"
OFF-PA-10001720,Office Supplies,Paper,"Xerox Parchment Paper, Multicolor"
OFF-IBI-10000080,Office Supplies,Binders,"Ibico Binder, Recycled"
OFF-EAT-10004307,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11"
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF-PA-10001578,Office Supplies,Paper,"Eaton Computer Printout Paper, Multicolor"
OFF-GRE-10001521,Office Supplies,Paper,"Green Bar Message Books, Recycled"
OFF-FA-10004899,Office Supplies,Fasteners,"OIC Clamps, 12 Pack"
TEC-AC-10000089,Technology,Accessories,"SanDisk Router, Bluetooth"
OFF-CAM-10001141,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint"
FUR-RUB-10001704,Furniture,Furnishings,"Rubbermaid Frame, Black"
OFF-CAM-10003605,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint"
OFF-FEL-10001792,Office Supplies,Storage,"Fellowes Folders, Wire Frame"
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
OFF-BRE-10004211,Office Supplies,Appliances,"Breville Blender, White"
OFF-EN-10003898,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50"
OFF-LA-10002943,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible"
TEC-AC-10003554,Technology,Accessories,"Belkin Numeric Keypad, USB"
TEC-PH-10001424,Technology,Phones,"Nokia Signal Booster, Full Size"
OFF-AR-10000019,Office Supplies,Art,"BIC Highlighters, Blue"
TEC-LOG-10000546,Technology,Accessories,"Logitech Mouse, Bluetooth"
OFF-EN-10003733,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint"
OFF-BI-10000636,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled"
OFF-AR-10000851,Office Supplies,Art,"Sanford Sketch Pad, Blue"
OFF-FA-10003977,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8"""
FUR-DAN-10003065,Furniture,Bookcases,"Dania Library with Doors, Traditional"
OFF-GLO-10003496,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Set of 50"
OFF-AP-10002938,Office Supplies,Appliances,"KitchenAid Toaster, Black"
OFF-NOV-10001238,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical"
OFF-BI-10004275,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled"
OFF-FA-10000038,Office Supplies,Fasteners,"Advantus Clamps, Metal"
OFF-FA-10004067,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
OFF-ST-10001753,Office Supplies,Storage,"Eldon Shelving, Industrial"
OFF-LA-10000598,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical"
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882
FUR-CH-10001684,Furniture,Chairs,"Office Star Rocking Chair, Adjustable"
OFF-FA-10003429,Office Supplies,Fasteners,"Accos Paper Clips, Metal"
OFF-LA-10002088,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible"
TEC-MA-10002392,Technology,Machines,"Konica Card Printer, Wireless"
OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
TEC-CO-10000415,Technology,Copiers,"Brother Ink, Color"
OFF-FA-10004474,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal"
OFF-PA-10000540,Office Supplies,Paper,"Enermax Note Cards, Multicolor"
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table
OFF-EN-10000258,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window"
OFF-KIT-10002678,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver"
OFF-BI-10001254,Office Supplies,Binders,"Avery Binding Machine, Recycled"
OFF-HAM-10000430,Office Supplies,Appliances,"Hamilton Beach Blender, Black"
OFF-BI-10000348,Office Supplies,Binders,"Cardinal Index Tab, Durable"
FUR-TA-10003307,Furniture,Tables,"Barricks Conference Table, Fully Assembled"
FUR-TA-10003291,Furniture,Tables,"Bevis Computer Table, Fully Assembled"
OFF-PA-10003656,Office Supplies,Paper,Xerox 1935
OFF-BI-10002483,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear"
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter
FUR-BO-10004082,Furniture,Bookcases,"Sauder Classic Bookcase, Metal"
TEC-PH-10001087,Technology,Phones,"Apple Signal Booster, Cordless"
TEC-MA-10000345,Technology,Machines,"Konica Phone, Red"
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
TEC-AC-10004334,Technology,Accessories,"Belkin Memory Card, USB"
FUR-TA-10002797,Furniture,Tables,"Chromcraft Round Table, Adjustable Height"
OFF-AP-10002104,Office Supplies,Appliances,"Hoover Microwave, Red"
OFF-STO-10001142,Office Supplies,Fasteners,"Stockwell Push Pins, Metal"
TEC-CO-10001037,Technology,Copiers,"Hewlett Personal Copier, High-Speed"
TEC-PH-10003137,Technology,Phones,"Nokia Signal Booster, Cordless"
TEC-PH-10001492,Technology,Phones,"Nokia Headset, VoIP"
FUR-BEV-10001217,Furniture,Tables,"Bevis Wood Table, Fully Assembled"
OFF-LA-10004747,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical"
FUR-FU-10004579,Furniture,Furnishings,"Rubbermaid Door Stop, Durable"
OFF-AR-10000974,Office Supplies,Art,"Stanley Pens, Fluorescent"
OFF-AR-10000833,Office Supplies,Art,"Sanford Sketch Pad, Water Color"
OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width"
TEC-MA-10003486,Technology,Machines,"StarTech Phone, White"
OFF-ACM-10002713,Office Supplies,Supplies,"Acme Box Cutter, Steel"
OFF-SU-10000705,Office Supplies,Supplies,"Stiletto Shears, High Speed"
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B"
FUR-TEN-10000296,Furniture,Furnishings,"Tenex Door Stop, Durable"
OFF-PA-10004621,Office Supplies,Paper,Xerox 212
TEC-CO-10004263,Technology,Copiers,"Hewlett Personal Copier, Laser"
OFF-EAT-10002122,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11"
TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard
TEC-CAN-10000932,Technology,Copiers,"Canon Fax Machine, Color"
OFF-EN-10001047,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint"
OFF-AR-10000502,Office Supplies,Art,"BIC Highlighters, Easy-Erase"
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
OFF-SU-10003072,Office Supplies,Supplies,"Elite Trimmer, Serrated"
OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
FUR-TA-10004371,Furniture,Tables,"Lesro Round Table, Adjustable Height"
OFF-BI-10000308,Office Supplies,Binders,"Cardinal Binder Covers, Durable"
TEC-CO-10003800,Technology,Copiers,"Hewlett Wireless Fax, Color"
TEC-PH-10000922,Technology,Phones,"Nokia Headset, with Caller ID"
TEC-BRO-10002579,Technology,Copiers,"Brother Copy Machine, Laser"
TEC-CIS-10003439,Technology,Phones,"Cisco Headset, VoIP"
OFF-AME-10000360,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint"
FUR-CH-10003419,Furniture,Chairs,"Hon Steel Folding Chair, Black"
OFF-FA-10001832,Office Supplies,Fasteners,"Accos Rubber Bands, Metal"
TEC-CO-10004976,Technology,Copiers,"Brother Ink, High-Speed"
FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
FUR-OFF-10003713,Furniture,Chairs,"Office Star Chairmat, Adjustable"
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-SU-10003803,Office Supplies,Supplies,"Acme Trimmer, Steel"
FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
OFF-HAR-10004816,Office Supplies,Labels,"Harbour Creations Shipping Labels, Alphabetical"
TEC-PH-10001548,Technology,Phones,"Nokia Speaker Phone, Full Size"
OFF-PA-10000588,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11"
OFF-CAM-10004002,Office Supplies,Envelopes,"Cameo Business Envelopes, Set of 50"
TEC-MA-10001330,Technology,Machines,"Konica Card Printer, Red"
OFF-ST-10002220,Office Supplies,Storage,"Fellowes File Cart, Blue"
TEC-BEL-10003177,Technology,Accessories,"Belkin Keyboard, Erganomic"
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black
TEC-AC-10004241,Technology,Accessories,"Logitech Keyboard, USB"
FUR-BO-10004507,Furniture,Bookcases,"Ikea Corner Shelving, Metal"
TEC-MA-10001727,Technology,Machines,"Konica Receipt Printer, Wireless"
OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers
TEC-CO-10001204,Technology,Copiers,"Canon Fax Machine, High-Speed"
OFF-FA-10004734,Office Supplies,Fasteners,"Advantus Rubber Bands, Bulk Pack"
OFF-PA-10003332,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled"
OFF-PA-10002927,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11"
OFF-EN-10000139,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled"
TEC-PH-10002121,Technology,Phones,"Apple Headset, with Caller ID"
OFF-PA-10003115,Office Supplies,Paper,"Enermax Note Cards, Premium"
FUR-TA-10001056,Furniture,Tables,"Barricks Conference Table, Adjustable Height"
OFF-EN-10000128,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50"
TEC-AC-10000422,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth"
OFF-BI-10004148,Office Supplies,Binders,"Avery Binder, Durable"
OFF-BI-10003240,Office Supplies,Binders,"Ibico Binding Machine, Economy"
OFF-BI-10000390,Office Supplies,Binders,"Cardinal Index Tab, Clear"
TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless"
FUR-ADV-10004395,Furniture,Furnishings,"Advantus Door Stop, Durable"
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
TEC-CO-10004170,Technology,Copiers,"HP Wireless Fax, High-Speed"
FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
FUR-FU-10001252,Furniture,Furnishings,"Eldon Clock, Erganomic"
TEC-CO-10004998,Technology,Copiers,"HP Fax and Copier, Color"
OFF-GLO-10004223,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint"
OFF-PA-10001801,Office Supplies,Paper,Xerox 193
FUR-CH-10001607,Furniture,Chairs,"Novimex Swivel Stool, Set of Two"
OFF-SU-10004589,Office Supplies,Supplies,"Elite Shears, Serrated"
TEC-CO-10004394,Technology,Copiers,"Canon Wireless Fax, Digital"
FUR-FU-10001692,Furniture,Furnishings,"Eldon Clock, Duo Pack"
OFF-ST-10001413,Office Supplies,Storage,"Rogers Folders, Blue"
OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width"
OFF-FA-10003730,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack"
TEC-PH-10003620,Technology,Phones,"Apple Signal Booster, Cordless"
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels
TEC-MA-10001841,Technology,Machines,"Konica Printer, White"
OFF-AVE-10002311,Office Supplies,Binders,"Avery Binder Covers, Durable"
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
TEC-CO-10003002,Technology,Copiers,"Canon Personal Copier, Digital"
OFF-AVE-10000585,Office Supplies,Labels,"Avery Legal Exhibit Labels, Adjustable"
FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
OFF-BI-10001900,Office Supplies,Binders,"Wilson Jones Binder Covers, Clear"
OFF-EN-10001154,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50"
FUR-DAN-10002028,Furniture,Bookcases,"Dania Classic Bookcase, Mobile"
OFF-STA-10003908,Office Supplies,Art,"Stanley Highlighters, Blue"
OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers
FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1"""
FUR-BO-10000112,Furniture,Bookcases,"Dania Corner Shelving, Pine"
OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders
TEC-PH-10001284,Technology,Phones,"Apple Smart Phone, Cordless"
OFF-PA-10002516,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11"
TEC-MA-10003730,Technology,Machines,"StarTech Card Printer, White"
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer
OFF-AP-10001322,Office Supplies,Appliances,"Hamilton Beach Stove, Silver"
TEC-AC-10002607,Technology,Accessories,"Enermax Mouse, USB"
OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
OFF-SME-10002870,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical"
OFF-EN-10003936,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window"
OFF-AR-10002346,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent"
OFF-SU-10003137,Office Supplies,Supplies,"Fiskars Letter Opener, Steel"
FUR-FU-10002292,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack"
FUR-DEF-10000720,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack"
OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
FUR-SAU-10000637,Furniture,Bookcases,"Sauder Library with Doors, Metal"
OFF-ST-10004296,Office Supplies,Storage,"Rogers Box, Single Width"
OFF-ST-10003102,Office Supplies,Storage,"Rogers Lockers, Single Width"
TEC-KON-10000005,Technology,Machines,"Konica Phone, Durable"
OFF-AP-10001568,Office Supplies,Appliances,"Hamilton Beach Toaster, Silver"
OFF-SAN-10004339,Office Supplies,Art,"Sanford Highlighters, Water Color"
TEC-AC-10004752,Technology,Accessories,"Memorex Keyboard, Erganomic"
OFF-AP-10002128,Office Supplies,Appliances,"Breville Toaster, White"
TEC-AC-10003611,Technology,Accessories,"Memorex Mouse, USB"
TEC-AC-10004853,Technology,Accessories,"Logitech Memory Card, Programmable"
OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
